Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Visibility_MeanRatio
16.75,Regular,0.00819018,Canned,103.7674,Small,Tier 2,Supermarket Type1,2852.2872,9,0.847936613213453
9.3,Regular,0.014098693,Snack Foods,197.7084,Small,Tier 2,Supermarket Type1,3372.9428,6,0.9029780061240607
15.2,Low Fat,0.083536071,Meat,256.033,Small,Tier 3,Grocery Store,1281.665,15,1.0
8.6,Low Fat,0.032806066,Health and Hygiene,143.6154,Small,Tier 2,Supermarket Type1,2127.231,6,0.9266506311603083
18.6,Regular,0.172446822,Meat,47.1376,Small,Tier 2,Supermarket Type1,767.0016,6,0.8859891482686375
14.0,Low Fat,0.024213354,Household,42.4454,Medium,Tier 3,Supermarket Type3,293.6178,28,0.8512597479206879
9.5,Regular,0.10446143225,Canned,79.596,Small,Tier 1,Supermarket Type1,1038.648,16,1.0
15.0,Regular,0.054685839,Canned,60.2904,Small,Tier 2,Supermarket Type1,1581.9408,6,0.9165516949204975
6.465,Low Fat,0.124758619,Canned,264.1884,Small,Tier 2,Supermarket Type1,3444.8492,11,0.8090094138445655
18.5,Low Fat,0.02586664,Meat,88.9172,Medium,Tier 3,Supermarket Type2,1695.1268,4,0.8909776825877367
6.715,Regular,0.121563385,Baking Goods,43.7454,Small,Tier 2,Supermarket Type1,545.2902,9,0.8800442507750426
14.15,Low Fat,0.035999599,Soft Drinks,41.5138,Medium,Tier 1,Supermarket Type1,162.4552,14,1.0013298689591823
16.6,Low Fat,0.15120812749999998,Hard Drinks,171.7422,Medium,Tier 3,Supermarket Type3,6207.9192,28,1.0
13.5,Regular,0.21561193,Starchy Foods,98.6068,Small,Tier 3,Grocery Store,97.2068,15,1.5042291336429356
17.6,Regular,0.039381633,Snack Foods,98.041,Medium,Tier 3,Supermarket Type2,675.787,4,0.9254970270948083
19.85,Low Fat,0.054331235,Seafood,198.7768,Small,Tier 2,Supermarket Type1,4532.7664,6,1.0048782053921035
5.46,Regular,0.056338482,Canned,184.624,Small,Tier 1,Grocery Store,1304.968,28,1.578581271596726
7.855,Regular,0.161516894,Baking Goods,37.0848,Small,Tier 2,Supermarket Type1,447.4176,9,0.9971935475407511
15.6,Regular,0.184359831,Snack Foods,172.6764,Small,Tier 1,Grocery Store,858.882,28,1.4855936451820209
8.615,Low Fat,0.116484721,Fruits and Vegetables,94.1436,Small,Tier 2,Supermarket Type1,1134.5232,11,1.000756978653019
7.405,Low Fat,0.015302764,Canned,89.9146,Small,Tier 2,Supermarket Type1,2189.1504,11,0.9125611035023187
19.7,Low Fat,0.136417078,Baking Goods,179.766,Small,Tier 1,Grocery Store,179.766,28,1.5234073527132261
18.2,Low Fat,0.058707159,Household,220.5456,Medium,Tier 3,Supermarket Type2,3094.6384,4,0.7808268520991993
9.3,Low Fat,0.074753743,Household,246.4802,Small,Tier 3,Grocery Store,982.7208,15,1.5048595773607658
8.195,Low Fat,0.031251369,Baking Goods,93.3462,Medium,Tier 3,Supermarket Type3,1018.0082,28,0.9955359468990902
21.25,Low Fat,0.024705597,Household,145.1102,Small,Tier 2,Supermarket Type1,1603.9122,11,1.000646958688982
8.655,Regular,0.088693595,Snack Foods,122.5756,Small,Tier 2,Supermarket Type1,2181.1608,6,1.0043180187629892
11.8,Low Fat,0.038235337,Health and Hygiene,177.5686,Small,Tier 3,Grocery Store,711.0744,15,1.302485433701548
13.65,Low Fat,0.048980156,Fruits and Vegetables,148.705,Medium,Tier 3,Supermarket Type3,2996.1,28,0.9945979370951095
17.75,Low Fat,0.194874778,Others,110.2912,Small,Tier 1,Grocery Store,218.3824,28,1.5805272467398113
16.5,Low Fat,0.036611104,Household,180.9318,High,Tier 3,Supermarket Type1,3247.7724,26,0.8549046154227673
12.6,Regular,0.025639529,Fruits and Vegetables,248.8092,Small,Tier 2,Supermarket Type1,6723.2484,9,1.0
8.51,Regular,0.07802465,Snack Foods,171.4422,Medium,Tier 3,Supermarket Type3,3448.844,28,0.9965260072678458
14.5,Low Fat,0.157190017,Health and Hygiene,156.8604,Small,Tier 1,Grocery Store,316.9208,28,1.6000197938682783
9.6,Regular,0.022170592,Breads,105.199,Medium,Tier 3,Supermarket Type3,3199.169,28,0.9940430597313955
15.5,Regular,0.156797787,Snack Foods,148.6418,High,Tier 3,Supermarket Type1,3972.8286,26,0.9982525664764048
17.25,Low Fat,0.07325106,Canned,76.4986,Small,Tier 2,Supermarket Type1,778.986,6,1.0039556678890236
17.5,Low Fat,0.026289984,Snack Foods,253.7356,Small,Tier 2,Supermarket Type1,3815.034,6,1.003955656431669
16.0,Regular,0.065328932,Dairy,78.4986,Medium,Tier 3,Supermarket Type2,1791.6678,4,1.0020167477359987
19.5,Low Fat,0.014296484,Household,53.7614,Medium,Tier 1,Supermarket Type1,1436.7964,14,0.9148175468779929
9.27,Low Fat,0.062038986,Dairy,148.005,Medium,Tier 3,Supermarket Type2,1797.66,4,0.7807598489613256
18.25,Low Fat,0.075908374,Snack Foods,213.4218,High,Tier 3,Supermarket Type1,3846.9924,26,0.9996238668380095
8.395,Low Fat,0.072383777,Hard Drinks,251.504,Small,Tier 2,Supermarket Type1,7084.112,6,1.0045293304566563
9.8,Low Fat,0.024363026,Health and Hygiene,114.0492,High,Tier 3,Supermarket Type1,2085.2856,26,0.9981872477860456
12.15,Low Fat,0.066351687,Meat,65.0826,Small,Tier 1,Grocery Store,193.7478,28,1.4157304967447968
7.27,Regular,0.020823289,Canned,92.4488,Small,Tier 2,Supermarket Type1,996.0368,11,0.9992985019956478
17.6,Low Fat,0.041851756,Soft Drinks,162.7526,Small,Tier 2,Supermarket Type1,3124.5994,6,0.8927147729631311
13.0,Regular,0.045239326,Soft Drinks,174.1054,Small,Tier 2,Supermarket Type1,4377.635,6,1.0054993510248476
8.75,Regular,0.074778547,Fruits and Vegetables,186.3556,Small,Tier 2,Supermarket Type1,3567.3564,11,1.0009211629588715
12.15,Low Fat,0.029583249,Household,114.715,Small,Tier 2,Supermarket Type1,1048.635,11,1.0024489757099653
10.3,Low Fat,0.143227134,Health and Hygiene,154.663,High,Tier 3,Supermarket Type1,2816.334,26,1.0
6.425,Low Fat,0.063432676,Breakfast,132.8626,Medium,Tier 3,Supermarket Type2,524.6504,4,0.8834781581671172
16.6,Low Fat,0.103406065,Fruits and Vegetables,116.4466,Medium,Tier 3,Supermarket Type2,1178.466,4,1.0015175911121903
5.765,Low Fat,0.126585095,Frozen Foods,122.4098,Small,Tier 1,Grocery Store,120.5098,28,1.523407352730871
10.65,Low Fat,0.04896208,Others,165.8526,Small,Tier 2,Supermarket Type1,3946.8624,6,1.0034615527670792
19.6,Low Fat,0.025286583,Health and Hygiene,151.8024,Small,Tier 1,Supermarket Type1,1366.2216,16,0.898745190702134
16.0,Regular,0.106752081,Baking Goods,181.4634,Small,Tier 1,Supermarket Type1,1090.5804,16,0.9988953758102861
8.89,Low Fat,0.005485618,Frozen Foods,99.3016,Small,Tier 2,Supermarket Type1,607.2096,11,0.8499513676516445
20.25,Regular,0.102932246,Canned,93.212,Small,Tier 2,Supermarket Type1,1304.968,11,0.9007175726347725
15.25,Low Fat,0.060888514,Household,130.1968,Medium,Tier 3,Supermarket Type3,1565.9616,28,0.9937829614222415
5.175,Regular,0.029662795,Snack Foods,105.2622,Small,Tier 2,Supermarket Type1,2328.9684,6,0.83452979061164
4.61,Low Fat,0.13460348642857142,Hard Drinks,173.8396,Small,Tier 1,Supermarket Type1,1221.0772,16,1.0
12.85,Low Fat,0.108382679,Fruits and Vegetables,231.9642,Medium,Tier 3,Supermarket Type3,6970.926,28,0.9999999999999999
11.395,Low Fat,0.009918699,Health and Hygiene,49.4034,Medium,Tier 3,Supermarket Type2,777.6544,4,0.8906383428074842
17.7,Low Fat,0.116520447,Snack Foods,186.0266,Small,Tier 2,Supermarket Type1,2950.8256,9,0.9118627475146034
18.0,Low Fat,0.015447454,Health and Hygiene,159.2604,Small,Tier 2,Supermarket Type1,3961.51,9,1.0005622046063665
19.7,Regular,0.018098194,Meat,104.599,Medium,Tier 3,Supermarket Type2,309.597,4,1.002949195784921
5.925,Regular,0.097012989,Dairy,42.9086,Small,Tier 2,Supermarket Type1,758.3462,6,0.8356139274337455
19.85,Low Fat,0.17514326,Fruits and Vegetables,222.3772,Medium,Tier 3,Supermarket Type3,9562.2196,28,0.8985398363279152
10.65,Low Fat,0.048785427,Others,163.9526,Small,Tier 2,Supermarket Type1,1644.526,11,0.9998411082581661
14.8,Low Fat,0.019476708,Health and Hygiene,193.0794,Small,Tier 2,Supermarket Type1,3901.588,9,0.8813558579597787
15.1,Low Fat,0.076229769,Baking Goods,90.483,Small,Tier 2,Supermarket Type1,1617.894,11,0.8317423232808046
13.5,Regular,0.06794849133333333,Dairy,57.8562,Medium,Tier 1,Supermarket Type1,711.0744,14,1.0
16.7,Low Fat,0.022190488,Dairy,113.1886,Small,Tier 2,Supermarket Type1,3335.658,6,0.9158655299350695
13.35,Low Fat,0.056139218,Breads,217.6166,Medium,Tier 3,Supermarket Type2,3265.749,4,0.9999999999999999
10.195,Low Fat,0.11900040928571429,Snack Foods,147.2076,Small,Tier 3,Grocery Store,739.038,15,1.0
15.7,Low Fat,0.05610384,Health and Hygiene,153.5024,Small,Tier 2,Supermarket Type1,2580.6408,11,0.8710442725940144
13.15,Low Fat,0.061381589,Frozen Foods,179.9976,Small,Tier 3,Grocery Store,181.0976,15,1.4202410673013486
13.15,Low Fat,0.022795611,Fruits and Vegetables,160.192,Small,Tier 1,Supermarket Type1,1597.92,16,0.9994082079290316
12.1,Low Fat,0.040323731,Fruits and Vegetables,180.0002,High,Tier 3,Supermarket Type1,4656.6052,26,0.8406766718886683
12.8,Low Fat,0.070012633,Starchy Foods,262.8252,Small,Tier 2,Supermarket Type1,2885.5772,6,0.9029457713950325
7.105,Low Fat,0.044591774,Household,59.6562,Medium,Tier 3,Supermarket Type3,2192.4794,28,0.8519830240872471
4.805,Regular,0.037699423,Dairy,125.5704,Small,Tier 1,Supermarket Type1,3880.2824,16,0.8696756551520386
18.75,Low Fat,0.052040915,Health and Hygiene,105.728,Small,Tier 1,Supermarket Type1,2024.032,16,0.9973445153440097
7.6,Regular,0.142292265,Starchy Foods,171.3448,High,Tier 3,Supermarket Type1,3238.4512,26,0.8979459052378527
9.5,Regular,0.132521929,Frozen Foods,228.6668,Small,Tier 2,Supermarket Type1,4146.6024,9,0.6779180572593184
16.7,Regular,0.061122656,Baking Goods,100.0384,Medium,Tier 3,Supermarket Type2,2463.46,4,1.001892280336211
5.26,Regular,0.041942549,Baking Goods,165.4868,Medium,Tier 3,Supermarket Type2,2293.0152,4,1.0014450589986967
15.6,Regular,0.035506142,Snack Foods,112.4518,Small,Tier 1,Supermarket Type1,3301.7022,16,0.8425339756974672
13.65,Regular,0.080573371,Frozen Foods,260.1936,High,Tier 3,Supermarket Type1,3914.904,26,0.9202467216208022
12.85,Low Fat,0.121972274,Snack Foods,43.1428,Small,Tier 2,Supermarket Type1,703.0848,11,0.9034262124380353
12.6,Low Fat,0.087436672,Fruits and Vegetables,109.9228,Small,Tier 2,Supermarket Type1,663.1368,9,1.0007705963643736
21.35,Low Fat,0.136119549,Fruits and Vegetables,94.1094,Small,Tier 1,Grocery Store,190.4188,28,1.2912272735195678
17.75,Low Fat,0.073396761,Seafood,35.1216,Small,Tier 2,Supermarket Type1,830.9184,9,0.9027447695325314
14.8,Regular,0.073468631,Breads,110.857,Small,Tier 3,Grocery Store,329.571,15,1.3907060978091665
18.25,Low Fat,0.075132353,Snack Foods,125.9046,High,Tier 3,Supermarket Type1,2365.5874,26,0.9981057024924797
14.65,Low Fat,0.120624771,Household,261.7594,Small,Tier 3,Grocery Store,523.3188,15,1.365479780018158
16.5,Regular,0.110888167,Breakfast,181.6292,Small,Tier 3,Grocery Store,1094.5752,15,1.5272819710755643
18.75,Low Fat,0.052252908,Health and Hygiene,105.728,Medium,Tier 3,Supermarket Type2,1704.448,4,1.001407281262736
10.5,Low Fat,0.019046089,Soft Drinks,188.424,Small,Tier 2,Supermarket Type1,2237.088,9,1.0003217180537136
15.35,Low Fat,0.073397129,Soft Drinks,91.912,Medium,Tier 1,Supermarket Type1,2609.936,14,1.001118344763547
14.1,Low Fat,0.067011609,Snack Foods,197.1084,Small,Tier 2,Supermarket Type1,2182.4924,11,0.809012473919879
8.27,Low Fat,0.031490111,Health and Hygiene,239.088,Small,Tier 3,Grocery Store,719.064,15,1.4727128732778487
12.15,Regular,0.132621594,Fruits and Vegetables,190.1872,Medium,Tier 3,Supermarket Type2,3781.744,4,1.0032288280058788
16.75,Low Fat,0.1290452872,Breads,87.6856,Medium,Tier 3,Supermarket Type3,1845.5976,28,1.0
8.895,Low Fat,0.105110692,Dairy,41.1138,Small,Tier 1,Supermarket Type1,690.4346,16,0.8413164330375089
14.0,Regular,0.02976887,Dairy,145.4786,Medium,Tier 1,Supermarket Type1,1300.3074,14,0.9042972444094005
18.2,Regular,0.012229464,Fruits and Vegetables,56.8904,Small,Tier 2,Supermarket Type1,1406.1696,11,0.9995331003232107
17.85,Low Fat,0.052176861,Snack Foods,122.8072,Small,Tier 1,Supermarket Type1,857.5504,16,0.9023963020625613
17.1,Low Fat,0.06725846,Household,115.186,Medium,Tier 1,Supermarket Type1,2490.092,14,0.9006319960832814
9.8,Regular,0.025257508,Meat,248.5408,Small,Tier 3,Grocery Store,751.0224,15,1.3036529202636835
9.6,Low Fat,0.085085743,Baking Goods,105.128,Medium,Tier 1,Supermarket Type1,1065.28,14,0.8416231721164077
13.5,Low Fat,0.12163321,Household,161.692,Small,Tier 3,Grocery Store,159.792,15,1.3527970364795068
17.5,Low Fat,0.098102581,Soft Drinks,172.9738,Small,Tier 2,Supermarket Type1,4344.345,11,0.8707664625953848
10.1,Low Fat,0.024047319,Canned,115.515,Medium,Tier 3,Supermarket Type3,1980.755,28,0.8943333297175843
7.945,Low Fat,0.01596609,Snack Foods,163.521,Small,Tier 2,Supermarket Type1,1794.331,6,1.004006242788344
8.68,Low Fat,0.008792907,Frozen Foods,96.7384,Medium,Tier 3,Supermarket Type3,2956.152,28,0.894925161901779
5.765,Low Fat,0.072238195,Frozen Foods,120.0098,High,Tier 3,Supermarket Type1,1687.1372,26,0.8693614158207681
14.1,Low Fat,0.08849163,Dairy,231.1668,Small,Tier 2,Supermarket Type1,7602.1044,6,1.0039839753312894
20.7,Low Fat,0.170500183,Canned,184.1266,Medium,Tier 3,Supermarket Type2,1659.8394,4,0.8915184798092092
10.6,Low Fat,0.011134397,Breads,42.8454,Medium,Tier 3,Supermarket Type2,167.7816,4,0.8906632399494588
9.3,Low Fat,0.044730667,Household,245.1802,Medium,Tier 1,Supermarket Type1,2456.802,14,0.9004682566421478
12.6,Regular,0.04179272,Fruits and Vegetables,122.0072,Small,Tier 2,Supermarket Type1,1347.5792,6,0.9067726540200328
8.6,Regular,0.054484461,Breads,130.131,Small,Tier 1,Supermarket Type1,1557.972,16,0.9121670698965171
19.85,Low Fat,0.175849067,Fruits and Vegetables,222.0772,High,Tier 3,Supermarket Type1,2001.3948,26,0.9021608475290263
10.65,Low Fat,0.024069113,Fruits and Vegetables,56.2272,Medium,Tier 3,Supermarket Type2,559.272,4,0.8711940267433339
9.0,Low Fat,0.06953231,Health and Hygiene,266.5884,Small,Tier 2,Supermarket Type1,6624.71,9,0.888428842173975
10.0,Low Fat,0.045848263,Frozen Foods,138.518,Small,Tier 2,Supermarket Type1,2237.088,9,0.8974884854324662
20.25,Regular,0.076160451,Dairy,196.2794,Small,Tier 1,Supermarket Type1,2731.1116,16,0.9030966056022915
15.6,Regular,0.099704558,Dairy,63.1194,Small,Tier 2,Supermarket Type1,1300.3074,6,0.846207124864727
12.5,Regular,0.073735058,Canned,87.1198,Small,Tier 1,Supermarket Type1,1657.1762,16,0.8797650053411424
4.785,Low Fat,0.0931174,Breads,118.6098,Small,Tier 2,Supermarket Type1,361.5294,6,1.0046694535765637
6.92,Low Fat,0.038446805,Dairy,63.5852,Small,Tier 2,Supermarket Type1,751.0224,9,0.9980249879931771
15.0,Regular,0.078172471,Meat,238.8248,Small,Tier 2,Supermarket Type1,3555.372,11,0.8434796509008826
8.365,Low Fat,0.071992202,Hard Drinks,38.3506,Small,Tier 2,Supermarket Type1,986.7156,11,0.8501783723501954
7.785,Regular,0.038210084,Fruits and Vegetables,103.8964,Small,Tier 2,Supermarket Type1,946.7676,11,0.8001346942792079
10.8,Low Fat,0.0824812,Dairy,191.6504,High,Tier 3,Supermarket Type1,2492.7552,26,0.830222470890385
6.57,Low Fat,0.066069578,Hard Drinks,261.0278,Small,Tier 1,Supermarket Type1,4165.2448,16,0.9989207041641179
8.38,Regular,0.046848322,Baking Goods,110.557,High,Tier 3,Supermarket Type1,3844.995,26,0.9978011947888588
11.6,Regular,0.077164595,Frozen Foods,172.5106,Small,Tier 1,Supermarket Type1,2566.659,16,0.9990697461481413
11.3,Regular,0.066833743,Frozen Foods,257.2962,Medium,Tier 1,Supermarket Type1,2330.9658,14,1.0006230337386648
7.67,Low Fat,0.185596553,Household,35.7216,Medium,Tier 3,Supermarket Type2,69.2432,4,0.925260680462204
8.96,Regular,0.068925304,Fruits and Vegetables,196.9768,Small,Tier 2,Supermarket Type1,2759.0752,9,0.9997712829298622
6.67,Regular,0.12367891,Snack Foods,88.9514,Small,Tier 2,Supermarket Type1,885.514,11,0.9045398983448508
18.7,Low Fat,0.046348967,Health and Hygiene,153.6682,Small,Tier 2,Supermarket Type1,1677.1502,6,1.005430628648394
17.85,Regular,0.021065311,Meat,261.5936,Small,Tier 2,Supermarket Type1,6002.8528,6,1.0031500780840683
17.85,Low Fat,0.077849833,Snack Foods,127.202,Small,Tier 1,Grocery Store,506.008,28,1.4156944165128842
7.725,Low Fat,0.029236727,Household,123.8414,Small,Tier 2,Supermarket Type1,1340.2554,6,0.7815287832652171
19.6,Regular,0.127929521,Snack Foods,167.4816,High,Tier 3,Supermarket Type1,3691.1952,26,0.8883347592325798
18.7,Regular,0.091560606,Meat,182.3292,Small,Tier 2,Supermarket Type1,3831.0132,9,0.9966412960703805
17.85,Regular,0.081605462,Fruits and Vegetables,122.3388,Small,Tier 1,Grocery Store,371.5164,28,1.5559914010153633
13.35,Regular,0.014626901,Canned,207.7638,Small,Tier 1,Supermarket Type1,3520.0846,16,0.8551800490821244
5.26,Regular,0.041837331,Baking Goods,161.8868,Medium,Tier 1,Supermarket Type1,5077.3908,14,0.9989328119195378
8.945,Regular,0.088002959,Dairy,261.391,Medium,Tier 3,Supermarket Type2,1840.937,4,0.8112921836623848
20.6,Low Fat,0.04551031,Health and Hygiene,149.6392,Small,Tier 2,Supermarket Type1,894.8352,11,0.9992984921866495
14.6,Low Fat,0.150801606,Soft Drinks,48.7692,Medium,Tier 1,Supermarket Type1,1231.73,14,0.9982324308524007
5.94,Low Fat,0.03495749,Canned,177.1344,Small,Tier 2,Supermarket Type1,2854.9504,11,0.9039900305112631
6.75,Regular,0.108458498,Dairy,96.9752,Small,Tier 2,Supermarket Type1,958.752,11,1.001980373362347
16.7,Low Fat,0.022155562,Dairy,109.5886,Medium,Tier 3,Supermarket Type2,1000.6974,4,0.9144240330424139
13.5,Low Fat,0.055301055,Health and Hygiene,34.6874,Small,Tier 2,Supermarket Type1,317.5866,6,1.0047728890483172
8.42,Regular,0.030816999,Canned,230.8352,High,Tier 3,Supermarket Type1,3435.528,26,0.998771980689712
7.68,Low Fat,0.0711891,Fruits and Vegetables,193.3162,Medium,Tier 3,Supermarket Type2,5772.486,4,0.9018304767828607
17.75,Regular,0.029821648,Fruits and Vegetables,139.9838,Small,Tier 2,Supermarket Type1,1123.8704,6,0.9038288569261259
4.92,Low Fat,0.046142232,Baking Goods,199.1084,Medium,Tier 3,Supermarket Type2,4761.8016,4,1.0019789277477458
8.27,Regular,0.089735804,Snack Foods,148.7708,Small,Tier 2,Supermarket Type1,2708.4744,11,0.8835994858971115
20.7,Regular,0.04745185,Dairy,214.6876,High,Tier 3,Supermarket Type1,3001.4264,26,0.9980641185518492
11.6,Regular,0.077150004,Frozen Foods,170.2106,Small,Tier 2,Supermarket Type1,1882.2166,9,0.9988808327395235
15.5,Low Fat,0.181114059,Snack Foods,141.647,Small,Tier 1,Grocery Store,429.441,28,1.5571228318115433
19.35,Regular,0.018562604,Snack Foods,110.5544,Small,Tier 1,Supermarket Type1,1565.9616,16,0.911189590922958
20.25,Regular,0.018789455,Fruits and Vegetables,222.0772,High,Tier 3,Supermarket Type1,3113.2808,26,0.9992092457285066
11.3,Regular,0.066674465,Frozen Foods,259.1962,High,Tier 3,Supermarket Type1,5179.924,26,0.9982383515644547
11.15,Regular,0.143831787,Snack Foods,169.979,Small,Tier 3,Grocery Store,169.779,15,1.4306256142426235
16.35,Low Fat,0.023402893,Others,108.228,Small,Tier 1,Grocery Store,213.056,28,1.5787504923107394
18.7,Regular,0.070979698,Frozen Foods,229.501,Medium,Tier 3,Supermarket Type2,1607.907,4,1.002848239579175
8.21,Low Fat,0.018847114,Hard Drinks,148.0392,Small,Tier 1,Grocery Store,447.4176,28,1.5210473523137888
5.88,Low Fat,0.086945823,Frozen Foods,152.9998,Small,Tier 2,Supermarket Type1,3691.1952,6,1.004105017777497
20.85,Low Fat,0.121438886,Snack Foods,196.1452,Medium,Tier 1,Supermarket Type1,1565.9616,14,1.0010990179684165
8.27,Regular,0.15396344842857143,Soft Drinks,183.2924,Small,Tier 2,Supermarket Type1,2406.2012,6,1.0
17.6,Regular,0.053288857,Starchy Foods,47.306,Small,Tier 2,Supermarket Type1,605.878,11,0.9991382833388017
18.2,Regular,0.066431507,Fruits and Vegetables,250.1092,Small,Tier 2,Supermarket Type1,4233.1564,11,0.9998410971519351
8.775,Low Fat,0.037824735,Fruits and Vegetables,109.7228,Small,Tier 1,Grocery Store,331.5684,28,1.291714418672403
20.6,Regular,0.047936284,Fruits and Vegetables,185.7556,Small,Tier 1,Supermarket Type1,3942.8676,16,0.9296326025262657
15.5,Low Fat,0.103356186,Snack Foods,142.847,High,Tier 3,Supermarket Type1,1574.617,26,0.8886017900441434
15.35,Regular,0.055067732,Meat,146.5734,High,Tier 3,Supermarket Type1,2375.5744,26,1.0011246314726696
9.8,Regular,0.063916425,Fruits and Vegetables,117.1492,Medium,Tier 1,Supermarket Type1,2780.3808,14,0.8315304109216797
11.65,Regular,0.059063036,Baking Goods,172.0422,Small,Tier 2,Supermarket Type1,1379.5376,6,0.9080748971511213
16.35,Low Fat,0.013442036,Others,104.528,Small,Tier 2,Supermarket Type1,1065.28,6,0.9067947690338404
8.43,Low Fat,0.01724183,Soft Drinks,197.0768,Medium,Tier 3,Supermarket Type3,8868.456,28,0.9951180423426844
18.7,Low Fat,0.089777214,Snack Foods,256.4672,Small,Tier 2,Supermarket Type1,5369.0112,6,0.8743541876342958
16.5,Low Fat,0.028418817,Snack Foods,92.8146,Small,Tier 1,Supermarket Type1,2097.9358,16,0.999598230607935
5.48,Low Fat,0.015108194,Frozen Foods,83.725,Small,Tier 1,Supermarket Type1,1165.15,16,0.8800568000984105
9.6,Low Fat,0.035780385,Snack Foods,241.317,Small,Tier 2,Supermarket Type1,3645.255,6,0.8935354740109108
14.0,Regular,0.073462632,Snack Foods,52.364,Small,Tier 1,Grocery Store,53.264,28,1.4759690519305004
